id;mode;from_country;from_country_key;to_country;to_country_key;points;year
28162;FINAL;San Marino;SM;Dänemark;DK;4;2011
28163;FINAL;San Marino;SM;Litauen;LIT;0;2011
28164;FINAL;San Marino;SM;Ungarn;H;0;2011
28165;FINAL;San Marino;SM;Irland;IRL;0;2011
28166;FINAL;San Marino;SM;Schweden;S;6;2011
28167;FINAL;San Marino;SM;Estland;EST;0;2011
28168;FINAL;San Marino;SM;Griechenland;GR;8;2011
28169;FINAL;San Marino;SM;Russland;RUS;0;2011
28170;FINAL;San Marino;SM;Frankreich;F;3;2011
28171;FINAL;San Marino;SM;Italien;I;12;2011
28172;FINAL;San Marino;SM;Schweiz;CH;0;2011
28173;FINAL;San Marino;SM;Großbritannien;UK;2;2011
28174;FINAL;San Marino;SM;Moldau;MD;0;2011
28175;FINAL;San Marino;SM;Deutschland;D;0;2011
28176;FINAL;San Marino;SM;Rumänien;ROM;0;2011
28177;FINAL;San Marino;SM;Österreich;AUT;0;2011
28178;FINAL;San Marino;SM;Aserbaidschan;AZ;10;2011
28179;FINAL;San Marino;SM;Slowenien;SLO;1;2011
28180;FINAL;San Marino;SM;Island;ISL;0;2011
28181;FINAL;San Marino;SM;Spanien;E;0;2011
28182;FINAL;San Marino;SM;Ukraine;UKR;0;2011
28183;FINAL;San Marino;SM;Serbien;SRB;5;2011
28184;FINAL;San Marino;SM;Georgien;GE;7;2011
28185;FINAL;Schweden;S;Finnland;SF;7;2011
28186;FINAL;Schweden;S;Bosnien Herzegowina;BIH;8;2011
28187;FINAL;Schweden;S;Dänemark;DK;10;2011
28188;FINAL;Schweden;S;Litauen;LIT;0;2011
28189;FINAL;Schweden;S;Ungarn;H;5;2011
28190;FINAL;Schweden;S;Irland;IRL;12;2011
28191;FINAL;Schweden;S;Schweden;S;0;2011
28192;FINAL;Schweden;S;Estland;EST;0;2011
28193;FINAL;Schweden;S;Griechenland;GR;0;2011
28194;FINAL;Schweden;S;Russland;RUS;0;2011
28195;FINAL;Schweden;S;Frankreich;F;0;2011
28196;FINAL;Schweden;S;Italien;I;0;2011
28197;FINAL;Schweden;S;Schweiz;CH;0;2011
28198;FINAL;Schweden;S;Großbritannien;UK;0;2011
28199;FINAL;Schweden;S;Moldau;MD;0;2011
28200;FINAL;Schweden;S;Deutschland;D;6;2011
28201;FINAL;Schweden;S;Rumänien;ROM;0;2011
28202;FINAL;Schweden;S;Österreich;AUT;4;2011
28203;FINAL;Schweden;S;Aserbaidschan;AZ;3;2011
28204;FINAL;Schweden;S;Slowenien;SLO;0;2011
28205;FINAL;Schweden;S;Island;ISL;1;2011
28206;FINAL;Schweden;S;Spanien;E;0;2011
28207;FINAL;Schweden;S;Ukraine;UKR;2;2011
28208;FINAL;Schweden;S;Serbien;SRB;0;2011
28209;FINAL;Schweden;S;Georgien;GE;0;2011
28210;FINAL;Schweiz;CH;Finnland;SF;5;2011
28211;FINAL;Schweiz;CH;Bosnien Herzegowina;BIH;12;2011
28212;FINAL;Schweiz;CH;Dänemark;DK;0;2011
28213;FINAL;Schweiz;CH;Litauen;LIT;0;2011
28214;FINAL;Schweiz;CH;Ungarn;H;0;2011
28215;FINAL;Schweiz;CH;Irland;IRL;0;2011
28216;FINAL;Schweiz;CH;Schweden;S;0;2011
28217;FINAL;Schweiz;CH;Estland;EST;0;2011
28218;FINAL;Schweiz;CH;Griechenland;GR;2;2011
28219;FINAL;Schweiz;CH;Russland;RUS;0;2011
28220;FINAL;Schweiz;CH;Frankreich;F;0;2011
28221;FINAL;Schweiz;CH;Italien;I;4;2011
28222;FINAL;Schweiz;CH;Großbritannien;UK;0;2011
28223;FINAL;Schweiz;CH;Moldau;MD;0;2011
28224;FINAL;Schweiz;CH;Deutschland;D;8;2011
28225;FINAL;Schweiz;CH;Rumänien;ROM;0;2011
28226;FINAL;Schweiz;CH;Österreich;AUT;7;2011
28227;FINAL;Schweiz;CH;Aserbaidschan;AZ;1;2011
28228;FINAL;Schweiz;CH;Slowenien;SLO;0;2011
28229;FINAL;Schweiz;CH;Island;ISL;10;2011
28230;FINAL;Schweiz;CH;Spanien;E;3;2011
28231;FINAL;Schweiz;CH;Ukraine;UKR;0;2011
28232;FINAL;Schweiz;CH;Serbien;SRB;6;2011
28233;FINAL;Schweiz;CH;Georgien;GE;0;2011
28234;FINAL;Serbien;SRB;Finnland;SF;0;2011
28235;FINAL;Serbien;SRB;Bosnien Herzegowina;BIH;12;2011
28236;FINAL;Serbien;SRB;Dänemark;DK;0;2011
28237;FINAL;Serbien;SRB;Litauen;LIT;7;2011
28238;FINAL;Serbien;SRB;Ungarn;H;8;2011
28239;FINAL;Serbien;SRB;Irland;IRL;0;2011
28240;FINAL;Serbien;SRB;Schweden;S;1;2011
28241;FINAL;Serbien;SRB;Estland;EST;0;2011
28242;FINAL;Serbien;SRB;Griechenland;GR;3;2011
28243;FINAL;Serbien;SRB;Russland;RUS;4;2011
28244;FINAL;Serbien;SRB;Frankreich;F;0;2011
28245;FINAL;Serbien;SRB;Italien;I;2;2011
28246;FINAL;Serbien;SRB;Schweiz;CH;5;2011
28247;FINAL;Serbien;SRB;Großbritannien;UK;0;2011
28248;FINAL;Serbien;SRB;Moldau;MD;0;2011
28249;FINAL;Serbien;SRB;Deutschland;D;0;2011
28250;FINAL;Serbien;SRB;Rumänien;ROM;0;2011
28251;FINAL;Serbien;SRB;Österreich;AUT;0;2011
28252;FINAL;Serbien;SRB;Slowenien;SLO;10;2011
28253;FINAL;Serbien;SRB;Island;ISL;0;2011
28254;FINAL;Serbien;SRB;Spanien;E;0;2011
28255;FINAL;Serbien;SRB;Ukraine;UKR;6;2011
28256;FINAL;Serbien;SRB;Serbien;SRB;0;2011
28257;FINAL;Serbien;SRB;Georgien;GE;0;2011
28258;FINAL;Slowakei;SLK;Finnland;SF;0;2011
28259;FINAL;Slowakei;SLK;Bosnien Herzegowina;BIH;0;2011
28260;FINAL;Slowakei;SLK;Dänemark;DK;6;2011
28261;FINAL;Slowakei;SLK;Litauen;LIT;0;2011
28262;FINAL;Slowakei;SLK;Ungarn;H;0;2011
28263;FINAL;Slowakei;SLK;Irland;IRL;8;2011
28264;FINAL;Slowakei;SLK;Schweden;S;10;2011
28265;FINAL;Slowakei;SLK;Estland;EST;0;2011
28266;FINAL;Slowakei;SLK;Griechenland;GR;0;2011
28267;FINAL;Slowakei;SLK;Russland;RUS;0;2011
28268;FINAL;Slowakei;SLK;Frankreich;F;0;2011
28269;FINAL;Slowakei;SLK;Italien;I;0;2011
28270;FINAL;Slowakei;SLK;Schweiz;CH;4;2011
28271;FINAL;Slowakei;SLK;Großbritannien;UK;0;2011
28272;FINAL;Slowakei;SLK;Moldau;MD;5;2011
28273;FINAL;Slowakei;SLK;Deutschland;D;0;2011
28274;FINAL;Slowakei;SLK;Rumänien;ROM;0;2011
28275;FINAL;Slowakei;SLK;Österreich;AUT;3;2011
28276;FINAL;Slowakei;SLK;Aserbaidschan;AZ;7;2011
28277;FINAL;Slowakei;SLK;Slowenien;SLO;1;2011
28278;FINAL;Slowakei;SLK;Island;ISL;0;2011
28279;FINAL;Slowakei;SLK;Spanien;E;2;2011
28280;FINAL;Slowakei;SLK;Ukraine;UKR;12;2011
28281;FINAL;Slowakei;SLK;Serbien;SRB;0;2011
28282;FINAL;Slowakei;SLK;Georgien;GE;0;2011
28283;FINAL;Slowenien;SLO;Finnland;SF;0;2011
28284;FINAL;Slowenien;SLO;Bosnien Herzegowina;BIH;12;2011
28285;FINAL;Slowenien;SLO;Dänemark;DK;8;2011
28286;FINAL;Slowenien;SLO;Litauen;LIT;0;2011
28287;FINAL;Slowenien;SLO;Ungarn;H;0;2011
28288;FINAL;Slowenien;SLO;Irland;IRL;0;2011
28289;FINAL;Slowenien;SLO;Schweden;S;4;2011
28290;FINAL;Slowenien;SLO;Estland;EST;0;2011
28291;FINAL;Slowenien;SLO;Griechenland;GR;0;2011
28292;FINAL;Slowenien;SLO;Russland;RUS;0;2011
28293;FINAL;Slowenien;SLO;Frankreich;F;0;2011
28294;FINAL;Slowenien;SLO;Italien;I;3;2011
28295;FINAL;Slowenien;SLO;Schweiz;CH;0;2011
28296;FINAL;Slowenien;SLO;Großbritannien;UK;1;2011
28297;FINAL;Slowenien;SLO;Moldau;MD;0;2011
28298;FINAL;Slowenien;SLO;Deutschland;D;7;2011
28299;FINAL;Slowenien;SLO;Rumänien;ROM;0;2011
28300;FINAL;Slowenien;SLO;Österreich;AUT;5;2011
28301;FINAL;Slowenien;SLO;Aserbaidschan;AZ;0;2011
28302;FINAL;Slowenien;SLO;Island;ISL;0;2011
28303;FINAL;Slowenien;SLO;Spanien;E;2;2011
28304;FINAL;Slowenien;SLO;Ukraine;UKR;6;2011
28305;FINAL;Slowenien;SLO;Serbien;SRB;10;2011
28306;FINAL;Slowenien;SLO;Georgien;GE;0;2011
28307;FINAL;Spanien;E;Finnland;SF;0;2011
28308;FINAL;Spanien;E;Bosnien Herzegowina;BIH;0;2011
28309;FINAL;Spanien;E;Dänemark;DK;0;2011
28310;FINAL;Spanien;E;Litauen;LIT;1;2011
28311;FINAL;Spanien;E;Ungarn;H;6;2011
28312;FINAL;Spanien;E;Irland;IRL;7;2011
28313;FINAL;Spanien;E;Schweden;S;5;2011
28314;FINAL;Spanien;E;Estland;EST;0;2011
28315;FINAL;Spanien;E;Griechenland;GR;0;2011
28316;FINAL;Spanien;E;Russland;RUS;0;2011
28317;FINAL;Spanien;E;Frankreich;F;10;2011
28318;FINAL;Spanien;E;Italien;I;12;2011
28319;FINAL;Spanien;E;Schweiz;CH;0;2011
28320;FINAL;Spanien;E;Großbritannien;UK;0;2011
28321;FINAL;Spanien;E;Moldau;MD;0;2011
28322;FINAL;Spanien;E;Deutschland;D;3;2011
28323;FINAL;Spanien;E;Rumänien;ROM;8;2011
28324;FINAL;Spanien;E;Österreich;AUT;0;2011
28325;FINAL;Spanien;E;Aserbaidschan;AZ;0;2011
28326;FINAL;Spanien;E;Slowenien;SLO;0;2011
28327;FINAL;Spanien;E;Island;ISL;2;2011
28328;FINAL;Spanien;E;Ukraine;UKR;0;2011
28329;FINAL;Spanien;E;Serbien;SRB;4;2011
28330;FINAL;Spanien;E;Georgien;GE;0;2011
28331;FINAL;Türkei;TR;Finnland;SF;0;2011
28332;FINAL;Türkei;TR;Bosnien Herzegowina;BIH;10;2011
28333;FINAL;Türkei;TR;Dänemark;DK;0;2011
28334;FINAL;Türkei;TR;Litauen;LIT;0;2011
28335;FINAL;Türkei;TR;Ungarn;H;0;2011
28336;FINAL;Türkei;TR;Irland;IRL;0;2011
28337;FINAL;Türkei;TR;Schweden;S;4;2011
28338;FINAL;Türkei;TR;Estland;EST;0;2011
28339;FINAL;Türkei;TR;Griechenland;GR;0;2011
28340;FINAL;Türkei;TR;Russland;RUS;0;2011
28341;FINAL;Türkei;TR;Frankreich;F;0;2011
28342;FINAL;Türkei;TR;Italien;I;0;2011
28343;FINAL;Türkei;TR;Schweiz;CH;0;2011
28344;FINAL;Türkei;TR;Großbritannien;UK;6;2011
28345;FINAL;Türkei;TR;Moldau;MD;0;2011
28346;FINAL;Türkei;TR;Deutschland;D;3;2011
28347;FINAL;Türkei;TR;Rumänien;ROM;5;2011
28348;FINAL;Türkei;TR;Österreich;AUT;1;2011
28349;FINAL;Türkei;TR;Aserbaidschan;AZ;12;2011
28350;FINAL;Türkei;TR;Slowenien;SLO;2;2011
28351;FINAL;Türkei;TR;Island;ISL;0;2011
28352;FINAL;Türkei;TR;Spanien;E;0;2011
28353;FINAL;Türkei;TR;Ukraine;UKR;7;2011
28354;FINAL;Türkei;TR;Serbien;SRB;0;2011
28355;FINAL;Türkei;TR;Georgien;GE;8;2011
28356;FINAL;Ukraine;UKR;Finnland;SF;0;2011
28357;FINAL;Ukraine;UKR;Bosnien Herzegowina;BIH;0;2011
28358;FINAL;Ukraine;UKR;Dänemark;DK;0;2011
28359;FINAL;Ukraine;UKR;Litauen;LIT;0;2011
28360;FINAL;Ukraine;UKR;Ungarn;H;4;2011
28361;FINAL;Ukraine;UKR;Irland;IRL;0;2011
28362;FINAL;Ukraine;UKR;Schweden;S;1;2011
28363;FINAL;Ukraine;UKR;Estland;EST;2;2011
28364;FINAL;Ukraine;UKR;Griechenland;GR;6;2011
28365;FINAL;Ukraine;UKR;Russland;RUS;8;2011
28366;FINAL;Ukraine;UKR;Frankreich;F;5;2011
28367;FINAL;Ukraine;UKR;Italien;I;0;2011
28368;FINAL;Ukraine;UKR;Schweiz;CH;0;2011
28369;FINAL;Ukraine;UKR;Großbritannien;UK;3;2011
28370;FINAL;Ukraine;UKR;Moldau;MD;7;2011
28371;FINAL;Ukraine;UKR;Deutschland;D;0;2011
28372;FINAL;Ukraine;UKR;Rumänien;ROM;0;2011
28373;FINAL;Ukraine;UKR;Österreich;AUT;0;2011
28374;FINAL;Ukraine;UKR;Aserbaidschan;AZ;10;2011
28375;FINAL;Ukraine;UKR;Slowenien;SLO;0;2011
28376;FINAL;Ukraine;UKR;Island;ISL;0;2011
28377;FINAL;Ukraine;UKR;Spanien;E;0;2011
28378;FINAL;Ukraine;UKR;Ukraine;UKR;0;2011
28379;FINAL;Ukraine;UKR;Serbien;SRB;0;2011
28380;FINAL;Ukraine;UKR;Georgien;GE;12;2011
28381;FINAL;Ungarn;H;Finnland;SF;0;2011
28382;FINAL;Ungarn;H;Bosnien Herzegowina;BIH;0;2011
28383;FINAL;Ungarn;H;Dänemark;DK;0;2011
28384;FINAL;Ungarn;H;Litauen;LIT;0;2011
28385;FINAL;Ungarn;H;Ungarn;H;0;2011
28386;FINAL;Ungarn;H;Irland;IRL;0;2011
28387;FINAL;Ungarn;H;Schweden;S;10;2011
28388;FINAL;Ungarn;H;Estland;EST;0;2011
28389;FINAL;Ungarn;H;Griechenland;GR;8;2011
28390;FINAL;Ungarn;H;Russland;RUS;3;2011
28391;FINAL;Ungarn;H;Frankreich;F;0;2011
28392;FINAL;Ungarn;H;Italien;I;4;2011
28393;FINAL;Ungarn;H;Schweiz;CH;0;2011
28394;FINAL;Ungarn;H;Großbritannien;UK;0;2011
28395;FINAL;Ungarn;H;Moldau;MD;0;2011
28396;FINAL;Ungarn;H;Deutschland;D;0;2011
28397;FINAL;Ungarn;H;Rumänien;ROM;1;2011
28398;FINAL;Ungarn;H;Österreich;AUT;2;2011
28399;FINAL;Ungarn;H;Aserbaidschan;AZ;7;2011
28400;FINAL;Ungarn;H;Slowenien;SLO;6;2011
28401;FINAL;Ungarn;H;Island;ISL;12;2011
28402;FINAL;Ungarn;H;Spanien;E;0;2011
28403;FINAL;Ungarn;H;Ukraine;UKR;0;2011
28404;FINAL;Ungarn;H;Serbien;SRB;0;2011
28405;FINAL;Ungarn;H;Georgien;GE;5;2011
28406;FINAL;Zypern;ZYP;Finnland;SF;0;2011
28407;FINAL;Zypern;ZYP;Bosnien Herzegowina;BIH;0;2011
28408;FINAL;Zypern;ZYP;Dänemark;DK;3;2011
28409;FINAL;Zypern;ZYP;Litauen;LIT;0;2011
28410;FINAL;Zypern;ZYP;Ungarn;H;0;2011
28411;FINAL;Zypern;ZYP;Irland;IRL;0;2011
28412;FINAL;Zypern;ZYP;Schweden;S;10;2011
28413;FINAL;Zypern;ZYP;Estland;EST;0;2011
28414;FINAL;Zypern;ZYP;Griechenland;GR;12;2011
28415;FINAL;Zypern;ZYP;Russland;RUS;2;2011
28416;FINAL;Zypern;ZYP;Frankreich;F;7;2011
28417;FINAL;Zypern;ZYP;Italien;I;1;2011
28418;FINAL;Zypern;ZYP;Schweiz;CH;0;2011
28419;FINAL;Zypern;ZYP;Großbritannien;UK;4;2011
28420;FINAL;Zypern;ZYP;Moldau;MD;0;2011
28421;FINAL;Zypern;ZYP;Deutschland;D;0;2011
28422;FINAL;Zypern;ZYP;Rumänien;ROM;0;2011
28423;FINAL;Zypern;ZYP;Österreich;AUT;0;2011
28424;FINAL;Zypern;ZYP;Aserbaidschan;AZ;8;2011
28425;FINAL;Zypern;ZYP;Slowenien;SLO;6;2011
28426;FINAL;Zypern;ZYP;Island;ISL;0;2011
28427;FINAL;Zypern;ZYP;Spanien;E;0;2011
28428;FINAL;Zypern;ZYP;Ukraine;UKR;5;2011
28429;FINAL;Zypern;ZYP;Serbien;SRB;0;2011
28430;FINAL;Zypern;ZYP;Georgien;GE;0;2011
32540;FINAL;Albanien;ALB;Großbritannien;UK;0;2012
32541;FINAL;Albanien;ALB;Ungarn;H;0;2012
32542;FINAL;Albanien;ALB;Litauen;LIT;0;2012
32543;FINAL;Albanien;ALB;Bosnien-Herzegowina;BIH;0;2012
32544;FINAL;Albanien;ALB;Russland;RUS;3;2012
32545;FINAL;Albanien;ALB;Island;ISL;0;2012
32546;FINAL;Albanien;ALB;Zypern;ZYP;6;2012
32547;FINAL;Albanien;ALB;Frankreich;F;0;2012
32548;FINAL;Albanien;ALB;Italien;I;7;2012
32549;FINAL;Albanien;ALB;Estland;EST;0;2012
32550;FINAL;Albanien;ALB;Norwegen;N;0;2012
32551;FINAL;Albanien;ALB;Aserbaidschan;AZ;4;2012
32552;FINAL;Albanien;ALB;Rumänien;ROM;0;2012
32553;FINAL;Albanien;ALB;Dänemark;DK;0;2012
32554;FINAL;Albanien;ALB;Griechenland;GR;12;2012
32555;FINAL;Albanien;ALB;Schweden;S;5;2012
32556;FINAL;Albanien;ALB;Türkei;TR;10;2012
32557;FINAL;Albanien;ALB;Spanien;E;0;2012
32558;FINAL;Albanien;ALB;Deutschland;D;2;2012
32559;FINAL;Albanien;ALB;Malta;MAL;0;2012
32560;FINAL;Albanien;ALB;Mazedonien;MAZ;8;2012
32561;FINAL;Albanien;ALB;Irland;IRL;0;2012
32562;FINAL;Albanien;ALB;Serbien;SRB;1;2012
32563;FINAL;Albanien;ALB;Ukraine;UKR;0;2012
32564;FINAL;Albanien;ALB;Moldau;MD;0;2012
32565;FINAL;Österreich;AUT;Großbritannien;UK;0;2012
32566;FINAL;Österreich;AUT;Ungarn;H;0;2012
32567;FINAL;Österreich;AUT;Albanien;ALB;8;2012
32568;FINAL;Österreich;AUT;Litauen;LIT;0;2012
32569;FINAL;Österreich;AUT;Bosnien-Herzegowina;BIH;7;2012
32570;FINAL;Österreich;AUT;Russland;RUS;5;2012
32571;FINAL;Österreich;AUT;Island;ISL;0;2012
32572;FINAL;Österreich;AUT;Zypern;ZYP;0;2012
32573;FINAL;Österreich;AUT;Frankreich;F;2;2012
32574;FINAL;Österreich;AUT;Italien;I;0;2012
32575;FINAL;Österreich;AUT;Estland;EST;0;2012
32576;FINAL;Österreich;AUT;Norwegen;N;0;2012
32577;FINAL;Österreich;AUT;Aserbaidschan;AZ;0;2012
32578;FINAL;Österreich;AUT;Rumänien;ROM;0;2012
32579;FINAL;Österreich;AUT;Dänemark;DK;0;2012
32580;FINAL;Österreich;AUT;Griechenland;GR;0;2012
32581;FINAL;Österreich;AUT;Schweden;S;12;2012
32582;FINAL;Österreich;AUT;Türkei;TR;3;2012
32583;FINAL;Österreich;AUT;Spanien;E;6;2012
32584;FINAL;Österreich;AUT;Deutschland;D;4;2012
32585;FINAL;Österreich;AUT;Malta;MAL;0;2012
32586;FINAL;Österreich;AUT;Mazedonien;MAZ;0;2012
32587;FINAL;Österreich;AUT;Irland;IRL;0;2012
32588;FINAL;Österreich;AUT;Serbien;SRB;10;2012
32589;FINAL;Österreich;AUT;Ukraine;UKR;0;2012
32590;FINAL;Österreich;AUT;Moldau;MD;1;2012
32591;FINAL;Aserbaidschan;AZ;Großbritannien;UK;0;2012
32592;FINAL;Aserbaidschan;AZ;Ungarn;H;0;2012
32593;FINAL;Aserbaidschan;AZ;Albanien;ALB;0;2012
32594;FINAL;Aserbaidschan;AZ;Litauen;LIT;4;2012
32595;FINAL;Aserbaidschan;AZ;Bosnien-Herzegowina;BIH;0;2012
32596;FINAL;Aserbaidschan;AZ;Russland;RUS;10;2012
32597;FINAL;Aserbaidschan;AZ;Island;ISL;0;2012
32598;FINAL;Aserbaidschan;AZ;Zypern;ZYP;2;2012
32599;FINAL;Aserbaidschan;AZ;Frankreich;F;0;2012
32600;FINAL;Aserbaidschan;AZ;Italien;I;0;2012
32601;FINAL;Aserbaidschan;AZ;Estland;EST;0;2012
32602;FINAL;Aserbaidschan;AZ;Norwegen;N;0;2012
32603;FINAL;Aserbaidschan;AZ;Rumänien;ROM;6;2012
32604;FINAL;Aserbaidschan;AZ;Dänemark;DK;0;2012
32605;FINAL;Aserbaidschan;AZ;Griechenland;GR;5;2012
32606;FINAL;Aserbaidschan;AZ;Schweden;S;7;2012
32607;FINAL;Aserbaidschan;AZ;Türkei;TR;12;2012
32608;FINAL;Aserbaidschan;AZ;Spanien;E;0;2012
32609;FINAL;Aserbaidschan;AZ;Deutschland;D;0;2012
32610;FINAL;Aserbaidschan;AZ;Malta;MAL;8;2012
32611;FINAL;Aserbaidschan;AZ;Mazedonien;MAZ;0;2012
32612;FINAL;Aserbaidschan;AZ;Irland;IRL;1;2012
32613;FINAL;Aserbaidschan;AZ;Serbien;SRB;0;2012
32614;FINAL;Aserbaidschan;AZ;Ukraine;UKR;3;2012
32615;FINAL;Aserbaidschan;AZ;Moldau;MD;0;2012
32616;FINAL;Belgien;B;Großbritannien;UK;1;2012
32617;FINAL;Belgien;B;Ungarn;H;0;2012
32618;FINAL;Belgien;B;Albanien;ALB;10;2012
32619;FINAL;Belgien;B;Litauen;LIT;0;2012
32620;FINAL;Belgien;B;Bosnien-Herzegowina;BIH;0;2012
32621;FINAL;Belgien;B;Russland;RUS;8;2012
32622;FINAL;Belgien;B;Island;ISL;0;2012
32623;FINAL;Belgien;B;Zypern;ZYP;0;2012
32624;FINAL;Belgien;B;Frankreich;F;0;2012
32625;FINAL;Belgien;B;Italien;I;0;2012
32626;FINAL;Belgien;B;Estland;EST;0;2012
32627;FINAL;Belgien;B;Norwegen;N;0;2012
32628;FINAL;Belgien;B;Aserbaidschan;AZ;0;2012
32629;FINAL;Belgien;B;Rumänien;ROM;3;2012
32630;FINAL;Belgien;B;Dänemark;DK;0;2012
32631;FINAL;Belgien;B;Griechenland;GR;2;2012
32632;FINAL;Belgien;B;Schweden;S;12;2012
32633;FINAL;Belgien;B;Türkei;TR;7;2012
32634;FINAL;Belgien;B;Spanien;E;6;2012
32635;FINAL;Belgien;B;Deutschland;D;0;2012
32636;FINAL;Belgien;B;Malta;MAL;0;2012
32637;FINAL;Belgien;B;Mazedonien;MAZ;0;2012
32638;FINAL;Belgien;B;Irland;IRL;4;2012
32639;FINAL;Belgien;B;Serbien;SRB;5;2012
32640;FINAL;Belgien;B;Ukraine;UKR;0;2012
32641;FINAL;Belgien;B;Moldau;MD;0;2012
32642;FINAL;Bulgarien;BG;Großbritannien;UK;0;2012
32643;FINAL;Bulgarien;BG;Ungarn;H;0;2012
32644;FINAL;Bulgarien;BG;Albanien;ALB;4;2012
32645;FINAL;Bulgarien;BG;Litauen;LIT;5;2012
32646;FINAL;Bulgarien;BG;Bosnien-Herzegowina;BIH;0;2012
32647;FINAL;Bulgarien;BG;Russland;RUS;6;2012
32648;FINAL;Bulgarien;BG;Island;ISL;0;2012
32649;FINAL;Bulgarien;BG;Zypern;ZYP;0;2012
32650;FINAL;Bulgarien;BG;Frankreich;F;0;2012
32651;FINAL;Bulgarien;BG;Italien;I;0;2012
32652;FINAL;Bulgarien;BG;Estland;EST;0;2012
32653;FINAL;Bulgarien;BG;Norwegen;N;0;2012
32654;FINAL;Bulgarien;BG;Aserbaidschan;AZ;10;2012
32655;FINAL;Bulgarien;BG;Rumänien;ROM;0;2012
32656;FINAL;Bulgarien;BG;Dänemark;DK;0;2012
32657;FINAL;Bulgarien;BG;Griechenland;GR;1;2012
32658;FINAL;Bulgarien;BG;Schweden;S;8;2012
32659;FINAL;Bulgarien;BG;Türkei;TR;7;2012
32660;FINAL;Bulgarien;BG;Spanien;E;3;2012
32661;FINAL;Bulgarien;BG;Deutschland;D;0;2012
32662;FINAL;Bulgarien;BG;Malta;MAL;0;2012
32663;FINAL;Bulgarien;BG;Mazedonien;MAZ;2;2012
32664;FINAL;Bulgarien;BG;Irland;IRL;0;2012
32665;FINAL;Bulgarien;BG;Serbien;SRB;12;2012
32666;FINAL;Bulgarien;BG;Ukraine;UKR;0;2012
32667;FINAL;Bulgarien;BG;Moldau;MD;0;2012
32668;FINAL;Bosnien-Herzegowina;BIH;Großbritannien;UK;0;2012
32669;FINAL;Bosnien-Herzegowina;BIH;Ungarn;H;0;2012
32670;FINAL;Bosnien-Herzegowina;BIH;Albanien;ALB;6;2012
32671;FINAL;Bosnien-Herzegowina;BIH;Litauen;LIT;0;2012
32672;FINAL;Bosnien-Herzegowina;BIH;Russland;RUS;3;2012
32673;FINAL;Bosnien-Herzegowina;BIH;Island;ISL;0;2012
32674;FINAL;Bosnien-Herzegowina;BIH;Zypern;ZYP;0;2012
32675;FINAL;Bosnien-Herzegowina;BIH;Frankreich;F;2;2012
32676;FINAL;Bosnien-Herzegowina;BIH;Italien;I;0;2012
32677;FINAL;Bosnien-Herzegowina;BIH;Estland;EST;0;2012
32678;FINAL;Bosnien-Herzegowina;BIH;Norwegen;N;0;2012
32679;FINAL;Bosnien-Herzegowina;BIH;Aserbaidschan;AZ;7;2012
32680;FINAL;Bosnien-Herzegowina;BIH;Rumänien;ROM;0;2012
32681;FINAL;Bosnien-Herzegowina;BIH;Dänemark;DK;0;2012
32682;FINAL;Bosnien-Herzegowina;BIH;Griechenland;GR;1;2012
32683;FINAL;Bosnien-Herzegowina;BIH;Schweden;S;8;2012
32684;FINAL;Bosnien-Herzegowina;BIH;Türkei;TR;4;2012
32685;FINAL;Bosnien-Herzegowina;BIH;Spanien;E;5;2012
32686;FINAL;Bosnien-Herzegowina;BIH;Deutschland;D;0;2012
32687;FINAL;Bosnien-Herzegowina;BIH;Malta;MAL;0;2012
32688;FINAL;Bosnien-Herzegowina;BIH;Mazedonien;MAZ;12;2012
32689;FINAL;Bosnien-Herzegowina;BIH;Irland;IRL;0;2012
32690;FINAL;Bosnien-Herzegowina;BIH;Serbien;SRB;10;2012
32691;FINAL;Bosnien-Herzegowina;BIH;Ukraine;UKR;0;2012
32692;FINAL;Bosnien-Herzegowina;BIH;Moldau;MD;0;2012
32693;FINAL;Weißrussland;BRS;Großbritannien;UK;0;2012
32694;FINAL;Weißrussland;BRS;Ungarn;H;0;2012
32695;FINAL;Weißrussland;BRS;Albanien;ALB;0;2012
32696;FINAL;Weißrussland;BRS;Litauen;LIT;8;2012
32697;FINAL;Weißrussland;BRS;Bosnien-Herzegowina;BIH;0;2012
32698;FINAL;Weißrussland;BRS;Russland;RUS;12;2012
32699;FINAL;Weißrussland;BRS;Island;ISL;0;2012
32700;FINAL;Weißrussland;BRS;Zypern;ZYP;0;2012
32701;FINAL;Weißrussland;BRS;Frankreich;F;0;2012
32702;FINAL;Weißrussland;BRS;Italien;I;0;2012
32703;FINAL;Weißrussland;BRS;Estland;EST;4;2012
32704;FINAL;Weißrussland;BRS;Norwegen;N;0;2012
32705;FINAL;Weißrussland;BRS;Aserbaidschan;AZ;7;2012
